Brand,Item #,Description,Bricklink ID ,Department,Sub Department ,BAM Category ,Theme,Long Description,Primary Vendor,Launch,Retirement Date,Sell On Shopify,Shopify Tags,Active?,MSRP,Default Cost,Current price ,Taxable,UPC,Height,Width,Depth,Weight,Weight in oz,Image 1,Image 2,Image 3,
LEGO®,60383,60383 Electric Sports Car,60383-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"95 Pcs., For ages 5++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, City Great Vehicles",TRUE,$9.99,$7.93,$9.99,Yes,673419372046,2.40,5.55,6.18,0.33,5.28,,,,
LEGO®,60384,60384 Penguin Slushy Van,60384-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"194 Pcs., For ages 5++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, City Great Vehicles",TRUE,$19.99,$15.86,$19.99,Yes,673419372053,2.40,7.52,10.32,0.63,10.08,,,,
LEGO®,60385,60385 Construction Digger,60385-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"148 Pcs., For ages 5++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, City Great Vehicles",TRUE,$19.99,$15.86,$19.99,Yes,673419375177,2.40,7.52,10.32,0.73,11.68,,,,
LEGO®,60386,60386 Recycling Truck,60386-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"261 Pcs., For ages 5++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, City Great Vehicles",TRUE,$29.99,$23.80,$29.99,Yes,673419375184,2.76,7.52,13.94,1.23,19.68,,,,
LEGO®,60387,60387 4x4 Off-Roader Adventures,60387-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"252 Pcs., For ages 6++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, City Great Vehicles",TRUE,$29.99,$23.80,$29.99,Yes,673419375191,2.76,7.52,13.94,1.11,17.76,,,,
LEGO®,60388,60388 Gaming Tournament Truck,60388-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"344 Pcs., For ages 7++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, City Great Vehicles",TRUE,$39.99,$31.73,$39.99,Yes,673419375207,2.78,10.32,15.04,1.71,27.36,,,,
LEGO®,60389,60389 Custom Car Garage,60389-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"507 Pcs., For ages 6++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, City Great Vehicles",TRUE,$59.99,$47.61,$59.99,Yes,673419375214,2.40,11.1,18.9,1.81,28.96,,,,
LEGO®,60390,60390 Park Tractor,60390-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"86 Pcs., For ages 5++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, City Great Vehicles",TRUE,$9.99,$7.93,$9.99,Yes,673419375221,2.40,5.55,6.18,0.32,5.12,,,,
LEGO®,60392,60392 Police Bike Car Chase,60392-1,New Sets,Retired New In Box,Boxed Set,City Police,"59 Pcs., For ages 5++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, City Police",TRUE,$9.99,$7.93,$9.99,Yes,673419375245,1.77,5.55,6.18,0.26,4.16,,,,
LEGO®,60393,60393 4x4 Fire Truck Rescue,60393-1,New Sets,Retired New In Box,Boxed Set,City Fire,"97 Pcs., For ages 5++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, City Fire",TRUE,$9.99,$7.93,$9.99,Yes,673419375252,1.77,5.55,6.18,0.34,5.44,,,,
LEGO®,60394,60394 ATV and Otter Habitat,60394-1,New Sets,Retired New In Box,Boxed Set,City Great Vehicles,"90 Pcs., For ages 5++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, City Great Vehicles",TRUE,$9.99,$7.93,$9.99,Yes,673419379335,1.77,5.55,6.18,0.32,5.12,,,,
LEGO®,,Classic Minifigure Series 24,,New Sets,Retired New In Box,Boxed Set,LEGO Minifigures,"8 Pcs., For ages 5++",ToyHouse,01/01/2023,4/30/2023,Yes,"2023, January, NIB, LEGO Minifigures",TRUE,$4.99,$3.95,$4.99,Yes,673419376365,0.26,5.91,3.74,0.03,0.48,,,,
LEGO®,,Classic Minifigure Series 24,,New Sets,Retired New In Box,Boxed Set,LEGO Minifigures,"8 Pcs., For ages 5++",ToyHouse,01/01/2023,4/30/2023,Yes,"2023, January, NIB, LEGO Minifigures",TRUE,$4.99,$3.95,$4.99,Yes,673419376419,0.26,5.91,3.74,0.03,0.48,,,,
LEGO®,71413,71413 Character Packs - Series 6,71413-1,New Sets,Retired New In Box,Boxed Set,Super Mario,"52 Pcs., For ages 7++",ToyHouse,01/01/2023,12/31/2023,Yes,"2023, January, NIB, Super Mario",TRUE,$5.99,$5.12,$5.99,Yes,673419373708,1.38,4.94,4.33,0.12,1.92,,,,
LEGO®,71414,71414 Conkdor's Noggin Bopper Expansion Set,71414-1,New Sets,Retired New In Box,Boxed Set,Super Mario,"130 Pcs., For ages 6++",ToyHouse,01/01/2023,7/31/2024,Yes,"2023, January, NIB, Super Mario",TRUE,$14.99,$12.81,$14.99,Yes,673419372060,2.78,5.55,7.52,0.39,6.24,,,,
LEGO®,71415,71415 Ice Mario Suit and Frozen World Expansion Set,71415-1,New Sets,Retired New In Box,Boxed Set,Super Mario,"105 Pcs., For ages 6++",ToyHouse,01/01/2023,7/31/2024,Yes,"2023, January, NIB, Super Mario",TRUE,$24.99,$21.36,$24.99,Yes,673419374514,1.89,5.55,10.32,0.39,6.24,,,,
LEGO®,71416,71416 Lava Wave Ride Expansion Set,71416-1,New Sets,Retired New In Box,Boxed Set,Super Mario,"218 Pcs., For ages 7++",ToyHouse,01/01/2023,7/31/2024,Yes,"2023, January, NIB, Super Mario",TRUE,$34.99,$29.90,$34.99,Yes,673419371872,2.40,7.52,10.32,0.66,10.56,,,,
LEGO®,71417,71417 Fliprus Snow Adventure Expansion Set,71417-1,New Sets,Retired New In Box,Boxed Set,Super Mario,"567 Pcs., For ages 7++",ToyHouse,01/01/2023,7/31/2024,Yes,"2023, January, NIB, Super Mario",TRUE,$64.99,$55.54,$64.99,Yes,673419374521,2.40,11.1,18.9,1.59,25.44,,,,
LEGO®,71418,71418 Creativity Toolbox Maker Set,71418-1,New Sets,Retired New In Box,Boxed Set,Super Mario,"588 Pcs., For ages 6++",ToyHouse,01/01/2023,7/31/2024,Yes,"2023, January, NIB, Super Mario",TRUE,$59.99,$51.27,$59.99,Yes,673419374538,2.22,10.32,15.04,1.46,23.36,,,,
LEGO®,71780,71780 Kai’s Ninja Race Car EVO,71780-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"94 Pcs., For ages 6++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Ninjago",TRUE,$9.99,$8.54,$9.99,Yes,673419371957,1.81,5.55,7.52,0.40,6.4,,,,
LEGO®,71781,71781 Lloyd’s Mech Battle EVO,71781-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"223 Pcs., For ages 6++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Ninjago",TRUE,$19.99,$17.08,$19.99,Yes,673419371964,2.84,5.55,10.32,0.62,9.92,,,,
LEGO®,71782,71782 Cole’s Earth Dragon EVO,71782-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"285 Pcs., For ages 7++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Ninjago",TRUE,$34.99,$29.90,$34.99,Yes,673419371971,2.40,7.52,10.32,0.85,13.6,,,,
LEGO®,71783,71783 Kai’s Mech Rider EVO,71783-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"312 Pcs., For ages 7++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Ninjago",TRUE,$44.99,$38.45,$44.99,Yes,673419373807,2.99,8.74,10.32,1.10,17.6,,,,
LEGO®,71784,71784 Jay’s Lightning Jet EVO,71784-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"146 Pcs., For ages 6++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Ninjago",TRUE,$9.99,$8.54,$9.99,Yes,673419373814,2.78,5.55,7.52,0.45,7.2,,,,
LEGO®,71785,71785 Jay’s Titan Mech,71785-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"794 Pcs., For ages 9++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Ninjago",TRUE,$79.99,$68.36,$79.99,Yes,673419373821,2.78,14.88,13.94,2.31,36.96,,,,
LEGO®,71786,71786 Zane’s Ice Dragon Creature,71786-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"973 Pcs., For ages 10++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Ninjago",TRUE,$99.99,$85.46,$99.99,Yes,673419373838,2.32,11.1,21.26,2.98,47.68,,,,
LEGO®,71787,71787 Creative Ninja Brick Box,71787-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"530 Pcs., For ages 5++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Ninjago",TRUE,$59.99,$51.27,$59.99,Yes,673419373845,7.09,7.09,14.57,3.52,56.32,,,,
LEGO®,71788,71788 Lloyd’s Ninja Street Bike,71788-1,New Sets,Retired New In Box,Boxed Set,Ninjago,"64 Pcs., For ages 4++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Ninjago",TRUE,$9.99,$8.54,$9.99,Yes,673419371988,2.40,5.55,6.18,0.35,5.6,,,,
LEGO®,75344,75344 Boba Fett's Starship Microfighter,75344-1,New Sets,Retired New In Box,Boxed Set,Star Wars TM,"85 Pcs., For ages 6++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Star Wars TM",TRUE,$9.99,$8.54,$9.99,Yes,673419376884,1.81,4.8,5.55,0.23,3.68,,,,
LEGO®,75345,75345 501st Clone Troopers Battle Pack,75345-1,New Sets,Retired New In Box,Boxed Set,Star Wars TM,"119 Pcs., For ages 6++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Star Wars TM",TRUE,$19.99,$17.08,$19.99,Yes,673419376891,1.81,5.55,7.52,0.29,4.64,,,,
LEGO®,75347,75347 TIE Bomber,75347-1,New Sets,Retired New In Box,Boxed Set,Star Wars TM,"625 Pcs., For ages 9++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Star Wars TM",TRUE,$64.99,$55.54,$64.99,Yes,673419376914,2.78,10.32,15.04,1.91,30.56,,,,
LEGO®,75575,75575 Ilu Discovery,75575-1,New Sets,Retired New In Box,Boxed Set,Avatar,"179 Pcs., For ages 8++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Avatar",TRUE,$24.99,$21.36,$24.99,Yes,673419377133,1.89,5.55,10.32,0.46,7.36,,,,
LEGO®,75576,75576 Skimwing Adventure,75576-1,New Sets,Retired New In Box,Boxed Set,Avatar,"259 Pcs., For ages 8++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Avatar",TRUE,$34.99,$29.90,$34.99,Yes,673419377140,1.81,7.52,10.32,0.50,8,,,,
LEGO®,75577,75577 Mako Submarine,75577-1,New Sets,Retired New In Box,Boxed Set,Avatar,"553 Pcs., For ages 9++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Avatar",TRUE,$59.99,$51.27,$59.99,Yes,673419377454,2.22,10.32,15.04,1.55,24.8,,,,
LEGO®,75578,75578 Metkayina Reef Home,75578-1,New Sets,Retired New In Box,Boxed Set,Avatar,"528 Pcs., For ages 9++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Avatar",TRUE,$79.99,$68.36,$79.99,Yes,673419377461,2.40,11.1,18.9,2.02,32.32,,,,
LEGO®,75579,75579 Payakan the Tulkun & Crabsuit,75579-1,New Sets,Retired New In Box,Boxed Set,Avatar,"761 Pcs., For ages 10++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Avatar",TRUE,$99.99,$85.46,$99.99,Yes,673419377478,3.09,11.1,21.26,2.36,37.76,,,,
LEGO®,76241,76241 Hulk Mech Armor,76241-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"138 Pcs., For ages 6++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Super Heroes",TRUE,$14.99,$12.81,$14.99,Yes,673419376563,1.81,7.52,5.55,0.36,5.76,,,,
LEGO®,76242,76242 Thanos Mech Armor,76242-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"113 Pcs., For ages 6++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Super Heroes",TRUE,$14.99,$12.81,$14.99,Yes,673419376570,1.81,7.52,5.55,0.33,5.28,,,,
LEGO®,76243,76243 Rocket Mech Armor,76243-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"98 Pcs., For ages 6++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Super Heroes",TRUE,$14.99,$12.81,$14.99,Yes,673419376587,1.81,7.52,5.55,0.29,4.64,,,,
LEGO®,76244,76244 Miles Morales vs. Morbius,76244-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"220 Pcs., For ages 7++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Super Heroes",TRUE,$24.99,$21.36,$24.99,Yes,673419376594,1.81,7.52,10.32,0.66,10.56,,,,
LEGO®,76245,76245 Ghost Rider Mech & Bike,76245-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"264 Pcs., For ages 7++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Super Heroes",TRUE,$34.99,$29.90,$34.99,Yes,673419376600,2.40,7.52,10.32,0.83,13.28,,,,
LEGO®,76247,76247 The Hulkbuster: The Battle of Wakanda,76247-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"385 Pcs., For ages 8++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Super Heroes",TRUE,$49.99,$42.72,$49.99,Yes,673419376617,2.32,11.1,10.32,1.11,17.76,,,,
LEGO®,76248,76248 The Avenger's Quinjet,76248-1,New Sets,Retired New In Box,Boxed Set,Super Heroes,"795 Pcs., For ages 9++",ToyHouse,01/01/2023,12/31/2024,Yes,"2023, January, NIB, Super Heroes",TRUE,$99.99,$85.46,$99.99,Yes,673419376624,2.78,14.88,18.9,3.16,50.56,,,,
LEGO®,10863,10863 My First Animal Brick Box,10863-1,New Sets,Retired New In Box,Boxed Set,DUPLO My First,"34 Pcs., For ages 1.5-3",ToyHouse,Retired,Retired,Yes,"NIB, DUPLOMyFirst",TRUE,$29.99,$23.30,$29.99,Yes,673419282611,,,, ,#VALUE!,,,,
LEGO®,10870,10870 Farm Animals,10870-1,New Sets,Retired New In Box,Boxed Set,DUPLO Farm,"16 Pcs., For ages 2-5",ToyHouse,Retired,Retired,Yes,"NIB, DUPLOFarm",TRUE,$14.99,$7.05,$14.99,Yes,673419283427,,,, ,#VALUE!,,,,
LEGO®,10884,10884 My First Balancing Animals,10884-1,New Sets,Retired New In Box,Boxed Set,DUPLO My First,"15 Pcs., For ages 1.5+",ToyHouse,Retired,Retired,Yes,"NIB, DUPLOMyFirst",TRUE,$14.99,$10.58,$14.99,Yes,673419301817,,,, ,#VALUE!,,,,
LEGO®,10885,10885 My First Fun Puzzle,10885-1,New Sets,Retired New In Box,Boxed Set,DUPLO My First,"15 Pcs., For ages 1.5+",ToyHouse,Retired,Retired,Yes,"NIB, DUPLOMyFirst",TRUE,$19.99,$14.12,$19.99,Yes,673419301824,,,, ,#VALUE!,,,,
LEGO®,40272,40272 Halloween Witch,40272-1,New Sets,Retired New In Box,Boxed Set,BrickHeadz,"151 Pcs., For ages 10+",ToyHouse,Retired,Retired,Yes,"NIB, BrickHeadz",TRUE,$9.99,$7.75,$9.99,Yes,673419285759,,,, ,#VALUE!,,,,
LEGO®,40274,40274 Mr. & Mrs. Claus,40274-1,New Sets,Retired New In Box,Boxed Set,BrickHeadz,"341 Pcs., For ages 10+",ToyHouse,Retired,Retired,Yes,"NIB, BrickHeadz",TRUE,$19.99,$16.47,$19.99,Yes,673419285773,,,, ,#VALUE!,,,,
LEGO®,41420,41420 LEGO Friends Advent Calendar,41420-1,New Sets,Retired New In Box,Boxed Set,LEGO Friends,"236 Pcs., For ages 6+",ToyHouse,Retired,Retired,Yes,"NIB, LEGOFriends",TRUE,$29.99,$22.94,$29.99,Yes,673419317962,,,, ,#VALUE!,,,,
LEGO®,60268,60268 City Advent Calendar,60268-1,New Sets,Retired New In Box,Boxed Set,City,"342 Pcs., For ages 5+",ToyHouse,Retired,Retired,Yes,"NIB, City",TRUE,$29.99,$22.94,$29.99,Yes,673419318686,,,, ,#VALUE!,,,,
LEGO®,75279,75279 Star Wars Advent Calendar,75279-1,New Sets,Retired New In Box,Boxed Set,Star Wars,"311 Pcs., For ages 6+",ToyHouse,Retired,Retired,Yes,"NIB, StarWars",TRUE,$39.99,$32.95,$39.99,Yes,673419318297,,,, ,#VALUE!,,,,
LEGO®,75981,75981 Harry Potter Advent Calendar,75981-1,New Sets,Retired New In Box,Boxed Set,Harry Potter,"335 Pcs., For ages 7+",ToyHouse,Retired,Retired,Yes,"NIB, HarryPotter",TRUE,$39.99,$32.95,$39.99,Yes,673419333894,,,, ,#VALUE!,,,,
LEGO®,30331,30331 The Nether Duel,30331-1,New Sets,Retired New In Box,Polybag/Paper Bag,Polybags,"37 Pcs., For ages 6+",ToyHouse,,1/1/3000,Yes,"NIB, Polybags",TRUE,$4.99,$4.10,$4.99,Yes,673419341691,,,, ,#VALUE!,,,,
LEGO®,30332,30332 My First Space Rocket,30332-1,New Sets,Retired New In Box,Polybag/Paper Bag,Polybags,"8 Pcs., For ages 1.5+",ToyHouse,,1/1/3000,Yes,"NIB, Polybags",TRUE,$4.99,$3.81,$4.99,Yes,673419338752,,,, ,#VALUE!,,,,
LEGO®,30384,30384 Snowspeeder Impulse,30384-1,New Sets,Retired New In Box,Polybag/Paper Bag,Polybags,"49 Pcs., For ages 6+",ToyHouse,,1/1/3000,Yes,"NIB, Polybags",TRUE,$3.99,$3.51,$3.99,Yes,673419306041,,,, ,#VALUE!,,,,
LEGO®,30386,30386 Poe Dameron's X-wing Fighter,30386-1,New Sets,Retired New In Box,Polybag/Paper Bag,Polybags,"72 Pcs., For ages 6+",ToyHouse,,1/1/3000,Yes,"NIB, Polybags",TRUE,$4.99,$4.10,$4.99,Yes,673419321990,,,, ,#VALUE!,,,,
LEGO®,30387,30387 Bob Minion with Robot Arms,30387-1,New Sets,Retired New In Box,Polybag/Paper Bag,Polybags,"75 Pcs., For ages 6+",ToyHouse,,1/1/3000,Yes,"NIB, Polybags",TRUE,$4.99,$4.10,$4.99,Yes,673419329675,,,, ,#VALUE!,,,,
LEGO®,30389,30389 Fuzzy & Mushroom Platform Expansion Set,30389-1,New Sets,Retired New In Box,Polybag/Paper Bag,Polybags,"39 Pcs., For ages 6+",ToyHouse,,1/1/3000,Yes,"NIB, Polybags",TRUE,$3.99,$4.10,$3.99,Yes,673419339223,,,, ,#VALUE!,,,,
LEGO®,30392,30392 Hermione's Study Desk,30392-1,New Sets,Retired New In Box,Polybag/Paper Bag,Polybags,"31 Pcs., For ages 6+",ToyHouse,,1/1/3000,Yes,"NIB, Polybags",TRUE,$4.99,$4.10,$4.99,Yes,673419341714,,,, ,#VALUE!,,,,
LEGO®,30547,30547 Ninjago Dragon Hunter,30547-1,New Sets,Retired New In Box,Polybag/Paper Bag,Polybags,"63 Pcs., For ages 7-12",ToyHouse,,1/1/3000,Yes,"NIB, Polybags",TRUE,$5.00,$3.23,$5.00,Yes,673419286756,,,, ,#VALUE!,,,,
LEGO®,30553,30553 Disney Princess Elsa's Winter Throne,30553-1,New Sets,New In Box,Polybag/Paper Bag,Polybags,"42 Pcs., For ages 5+",ToyHouse,,1/1/3000,Yes,"NIB, Polybags",TRUE,$4.99,$3.23,$4.99,Yes,673419306171,,,, ,#VALUE!,,,,
LEGO®,40575,40575 Year of the Rabbit,40575-1,New Sets,Retired In Box,Boxed Set,Customer Driven Products,"194 Pcs., For ages 8++",ToyHouse,1/9/2023,12/31/2023,Yes,"2023, February, NIB, Customer Driven Products",TRUE,$9.99,$7.93,$9.99,Yes,673419366175,1.81,4.80,5.55,0.40,6.4,,,,
LEGO®,80110,80110 Lunar New Year Display,80110-1,New Sets,Retired New In Box,Boxed Set,Chinese Festivals,"872 Pcs., For ages 8++",ToyHouse,1/10/2023,12/31/2023,Yes,"2023, February, NIB, Chinese Festivals",TRUE,$89.99,$71.42,$89.99,Yes,673419374705,2.91,11.10,18.90,2.78,44.48,,,,
LEGO®,80111,80111 Lunar New Year Parade,80111-1,New Sets,Retired New In Box,Boxed Set,Chinese Festivals,"1653 Pcs., For ages 8++",ToyHouse,1/10/2023,12/31/2023,Yes,"2023, February, NIB, Chinese Festivals",TRUE,$129.99,$115.25,$129.99,Yes,673419374712,3.70,14.88,18.90,4.51,72.16,,,,
LEGO®,10313,10313 Wildflower Bouquet,10313-1,New Sets,New In Box,Boxed Set,Icons,"939 Pcs., For ages 18++",ToyHouse,2/1/2023,12/31/2025,Yes,"2023, February, NIB, Icons",TRUE,$59.99,$47.61,$59.99,Yes,673419375276,2.22,15.04,10.32,1.36,21.76,,,,
LEGO®,10314,10314 Dried Flower Centerpiece,10314-1,New Sets,New In Box,Boxed Set,Icons,"812 Pcs., For ages 18++",ToyHouse,2/1/2023,12/31/2025,Yes,"2023, February, NIB, Icons",TRUE,$49.99,$39.67,$49.99,Yes,673419375283,2.22,10.32,15.04,1.38,22.08,,,,
LEGO®,30646,30646 Moana's Dolphin Cove,30646-1,New Sets,Retired New In Box,Boxed Set,Recruitment Bags,"47 Pcs., For ages 6++",ToyHouse,2/1/2023,12/31/2023,Yes,"2023, February, NIB, Recruitment Bags",TRUE,$4.99,$4.11,$4.99,Yes,673419378307,0.59,7.68,6.69,0.09,1.44,,,,
LEGO®,30648,30648 Whale,30648-1,New Sets,Retired New In Box,Boxed Set,Recruitment Bags,"9 Pcs., For ages 1½++",ToyHouse,2/1/2023,12/31/2023,Yes,"2023, February, NIB, Recruitment Bags",TRUE,$4.99,$3.95,$4.99,Yes,673419378314,1.12,7.68,7.87,0.18,2.88,,,,
LEGO®,30652,30652 tbd-Marvel,30652-1,New Sets,Retired New In Box,Boxed Set,Recruitment Bags,"44 Pcs., For ages 6++",ToyHouse,2/1/2023,12/31/2023,Yes,"2023, February, NIB, Recruitment Bags",TRUE,$4.99,$4.11,$4.99,Yes,673419377317,0.59,7.68,6.69,0.06,0.96,,,,
LEGO®,10789,10789 Spider-Man's Car and Doc Ock,10789-1,New Sets,Retired New In Box,Boxed Set,Spidey,"48 Pcs., For ages 4++",ToyHouse,03/01/2023,12/31/2024,Yes,"2023, March, NIB, Spidey",TRUE,$9.99,$8.23,$9.99,Yes,673419378376,1.81,5.55,7.52,0.29,4.64,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10789_boxprod_v39.png?v=1675194345,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10789_Box1_v39.png?v=1675194345,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10789_Prod.png?v=1675194345,
LEGO®,10790,10790 Team Spidey at Green Goblin's Lighthouse,10790-1,New Sets,Retired New In Box,Boxed Set,Spidey,"149 Pcs., For ages 4++",ToyHouse,03/01/2023,12/31/2023,Yes,"2023, March, NIB, Spidey",TRUE,$34.99,$28.82,$34.99,Yes,673419378383,2.99,8.74,10.32,1.31,20.96,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10790_boxprod_v39.png?v=1675194346,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10790_Box1_v39.png?v=1675194346,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10790_Prod.png?v=1675194346,
LEGO®,10791,10791 Team Spidey's Mobile Headquarters,10791-1,New Sets,Retired New In Box,Boxed Set,Spidey,"187 Pcs., For ages 4++",ToyHouse,03/01/2023,12/31/2024,Yes,"2023, March, NIB, Spidey",TRUE,$49.99,$41.17,$49.99,Yes,673419378390,2.22,10.32,15.04,1.48,23.68,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10791_boxprod_v39.png?v=1675194349,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10791_Box1_v39.png?v=1675194349,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10791_Prod.png?v=1675194349,
LEGO®,10981,10981 Growing Carrot,10981-1,New Sets,New In Box,Boxed Set,DUPLO My First,"11 Pcs., For ages 1½++",ToyHouse,03/01/2023,12/31/2025,Yes,"2023, March, NIB, DUPLO My First",TRUE,$9.99,$7.31,$9.99,Yes,673419375979,3.62,7.52,8.07,0.62,9.92,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10981_boxprod_v39.png?v=1675194375,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10981_Box1_v39.png?v=1675194375,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10981_Prod.png?v=1675194375,
LEGO®,10982,10982 Fruit and Vegetable Tractor,10982-1,New Sets,New In Box,Boxed Set,DUPLO My First,"19 Pcs., For ages 1½++",ToyHouse,03/01/2023,12/31/2025,Yes,"2023, March, NIB, DUPLO My First",TRUE,$19.99,$14.64,$19.99,Yes,673419375573,3.58,7.52,13.94,1.21,19.36,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10982_boxprod_v39.png?v=1675194377,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10982_Box1_v39.png?v=1675194377,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10982_Prod.png?v=1675194377,
LEGO®,10983,10983 Organic Market,10983-1,New Sets,New In Box,Boxed Set,DUPLO My First,"40 Pcs., For ages 1½++",ToyHouse,03/01/2023,12/31/2025,Yes,"2023, March, NIB, DUPLO My First",TRUE,$29.99,$21.97,$29.99,Yes,673419375603,3.70,10.32,15.04,1.82,29.12,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10983_boxprod_v39.png?v=1675194378,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10983_Box1_v39.png?v=1675194378,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10983_Prod.png?v=1675194378,
LEGO®,10984,10984 Organic Garden,10984-1,New Sets,New In Box,Boxed Set,DUPLO My First,"43 Pcs., For ages 1½++",ToyHouse,03/01/2023,12/31/2025,Yes,"2023, March, NIB, DUPLO My First",TRUE,$44.99,$32.96,$44.99,Yes,673419375610,7.09,7.09,14.57,2.25,36,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10984_boxprod_v39.png?v=1675194380,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10984_Box1_v39.png?v=1675194380,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/10984_Prod.png?v=1675194380,
LEGO®,11027,11027 Creative Neon Fun,11027-1,New Sets,New In Box,Boxed Set,LEGO Classic,"333 Pcs., For ages 5++",ToyHouse,03/01/2023,12/31/2025,Yes,"2023, March, NIB, LEGO Classic",TRUE,$19.99,$15.86,$19.99,Yes,673419374729,2.84,7.52,10.32,1.07,17.12,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/11027_boxprod_v39.png?v=1675194560,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/11027_Box1_v39.png?v=1675194560,https://cdn.shopify.com/s/files/1/0277/0236/2184/products/11027_Prod.png?v=1675194560,
